CATALOGUENUMBER;SPECIESSUMMARY;SAMPLING;TypeOfSample;NESTCOLLECTION;BDM;PLOT;COMMUNEEXTRACT;NUMBERWORKERS;X;Y;ALTITUDE;HABITAT;NUMBERQUEENS;NUMBERMALES;NUMBERLARVAE;NUMBERCOCOONS;IDENTIFIER;GENUSID;SPECISID;DATEIDENTIFICATION;CONFIRMEDID;SPECIESIDFINAL;COMMENTS;slope25;topo;south;gt_ch_100;LU18_46cl;LC18_27cl;SampleDate;SoilTemp;SoilTempAnomaly;TypeOfOpen;mixedForest;Grass;Forb;Shrub;Bare;Litter;Moss;bio1_tmean_8110;bio2_dr_8110;bio1_tmean_8110_8111;bio2_dr_8110_8111;bio5_tmaxw_8110;bio6_tminc_8110;bio7_tar_8110;bio8_twetq_8110;bio9_tdryq_8110;bio10_twarmq_8110;bio11_tcoldq_8110;bio12_p_8110;bio13_pwet_8110;bio14_pdry_8110;bio15_ps_8110;bio16_pwetq_8110;bio17_pdryq_8110;bio18_pwarmq_8110;bio19_pcoldq_8110
9992151;Temn_nyla;scientific;soil;NA;551158;110601;NA;2;551113;158018;663;ForetMixe;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2;3;2;3;1;959;801;3088;66919;2412;-183;2595;1611;515;1792;280;122969;12128;7725;1376;34197;25807;33914;27430
9992314;Temn_nyla;scientific;soil;NA;545190;190602;NA;9;545062;190424;690;ForetMixe;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;3;3;2;2;742;813;3185;64320;2145;-408;2553;392;295;1543;93;124179;11989;8817;816;33524;27560;31193;30732
9992317;Temn_nyla;scientific;tree;NA;563190;160116;NA;5;562975;190844;440;Autre;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;3;2;1;988;867;3178;69295;2530;-198;2728;1850;558;1850;275;96113;9669;5504;1747;28012;19606;28012;20319
9992327;Temn_nyla;scientific;soil;NA;503142;380404;NA;9;503814;142131;598;ForetConifere;1;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;4;0;3;3;5;876;796;3107;65680;2324;-236;2560;504;430;1698;215;118127;12263;7997;1333;34942;26270;26552;32327
9992328;Temn_nyla;scientific;soil;NA;521174;290604;NA;10;521910;174730;661;ForetMixe;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.1;2;3;4;3;772;805;3105;65662;2178;-415;2593;412;1532;1585;111;148574;15017;10654;1004;41519;33368;34285;39938
9992333;Temn_nyla;scientific;soil;NA;503142;380509;NA;2;503936;142233;604;ForetFeuillus;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;3;0;4;5;0;875;795;3107;65679;2323;-236;2559;503;428;1697;214;117515;12183;7956;1329;34741;26108;26450;32119
9992334;Temn_nyla;scientific;soil;NA;545190;190509;NA;4;545411;190240;611;ForetFeuillus;NA;2;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;3;3;3;2;797;820;3174;65313;2225;-360;2585;432;355;1609;137;120671;11582;8568;824;32535;26633;30467;30581
9992345;Temn_nyla;scientific;soil;NA;503142;380602;NA;15;503318;142777;670;ForetMixe;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;2;5;2;814;779;3097;64733;2232;-283;2515;455;364;1625;166;126440;13124;8663;1305;37309;28269;28387;32730
9992502;Temn_nyla;scientific;soil;NA;545190;190504;NA;10;545806;190377;612;ForetFeuillus;NA;1;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;3;1;4;2;789;820;3173;65287;2215;-370;2585;425;346;1601;130;118436;11319;8416;830;31880;26062;30006;29858
9992688;Temn_nyla;scientific;soil;NA;503142;380403;NA;6;503417;142339;622;ForetConifere;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0.1;3;2;4;2;847;788;3101;65255;2282;-258;2540;481;399;1665;192;122171;12712;8311;1329;36139;27264;27387;33506
9992695;Temn_nyla;scientific;soil;NA;503142;380404;NA;15;503816;142121;600;ForetConifere;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;4;0;3;3;5;876;796;3107;65680;2324;-236;2560;504;430;1698;215;118127;12263;7997;1333;34942;26270;26552;32327
9992706;Temn_nyla;scientific;soil;NA;545182;180401;NA;8;545179;181916;477;ForetConifere;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;3;3;3;2;976;836;3126;68221;2479;-195;2674;1759;548;1824;276;94968;9210;5581;1650;27185;18756;27046;20705
9992920;Temn_nyla;scientific;soil;NA;503142;380504;NA;7;503402;142508;643;ForetFeuillus;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2;4;2;5;2;824;782;3100;64911;2248;-275;2523;463;375;1638;174;123202;12816;8395;1325;36430;27512;27618;33787
9993087;Temn_nyla;scientific;soil;NA;503142;380510;NA;6;503414;142006;599;ForetFeuillus;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;1;5;5;2;868;793;3104;65590;2313;-242;2555;498;422;1690;209;120448;12536;8166;1338;35657;26856;26994;33046
9993093;Temn_nyla;scientific;soil;NA;563126;20501;NA;9;563162;126126;388;ForetFeuillus;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;3;2;1;0;1017;874;3256;66723;2480;-203;2683;1845;598;1845;335;104497;11425;6403;1972;33697;21151;33697;22079
9993116;Temn_nyla;scientific;tree;NA;563190;160116;NA;3;562975;190844;440;Autre;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;3;2;1;988;867;3178;69295;2530;-198;2728;1850;558;1850;275;96113;9669;5504;1747;28012;19606;28012;20319
9993306;Temn_nyla;scientific;soil;NA;557150;100903;NA;5;557276;150075;710;lisiere;2;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;3;2;4;1;941;785;3082;65663;2355;-193;2548;1580;497;1760;279;151507;14956;9674;1325;43077;32729;42953;33480
9993310;Temn_nyla;scientific;soil;NA;545190;190602;NA;3;545063;190423;690;ForetMixe;NA;NA;NA;NA;Salata;Temnothorax;Temn_nyla;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;3;3;2;2;742;813;3185;64320;2145;-408;2553;392;295;1543;93;124179;11989;8817;816;33524;27560;31193;30732
12668C;Temn_nyla;public;NA;non;NA;NA;Roche (VD);1;561191;134585;427;transport;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla;2019;oui;Temn_nyla;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16481B;Temn_nyla;public;NA;non;NA;NA;Bière;5;514524;155770;777;lisiere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla;2020;oui;Temn_nyla;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4172B;Temn_nyla;public;NA;non;NA;NA;Nyon;1;506787;137115;384;ForetFeuillus;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla;2019;oui;Temn_nyla;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6206B;Temn_nyla;public;NA;oui;NA;NA;Cossonay;1;527344;163319;593;ForetConifere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla;2019;oui;Temn_nyla;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7643C;Temn_nyla;public;NA;non;NA;NA;Grandson;1;539937;184803;437;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla;2019;oui;Temn_nyla;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9600B;Temn_nyla;public;NA;non;NA;NA;Echallens;1;539148;165052;642;ForetFeuillus;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla;2019;oui;Temn_nyla;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5583;Temn_nyla gr;public;NA;oui;NA;NA;Ferreyres;NA;525916;168864;639;ForetFeuillus;1;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla gr;2019;;;reine désailée;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
18079;Temn_nyla gr;public;NA;non;NA;NA;Denens;NA;524933;151725;462;lisiere;1;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla gr;2019;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15037J;Temn_nyla gr;public;NA;non;NA;NA;Signy-Avenex;1;505766;138325;437;Autre;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_nyla gr;2020;;;"!!! Il n'y a pas d'échantillon ""I"" pour éviter les confusions avec un ""1""";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2026;Temn_parv;public;NA;oui;NA;NA;Montreux;7;560386;142885;533;ForetFeuillus;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_parv;2019;oui;Temn_parv;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5522;Temn_parv;public;NA;oui;NA;NA;Ecublens (VD);3;533886;152630;402;ZoneConstruite;NA;NA;3;NA;Sebastian Salata;Temn;Temn_parv;2019;oui;Temn_parv;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5693;Temn_parv;public;NA;oui;NA;NA;Ecublens (VD);16;533886;152630;402;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_parv;2019;oui;Temn_parv;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9990747;Temn_parv;scientific;soil;NA;503142;380510;NA;9;503412;142005;599;ForetFeuillus;7;6;NA;NA;Salata;Temnothorax;Temn_parv;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;1;5;5;2;873;794;3106;65647;2320;-238;2558;501;427;1695;212;120636;12556;8182;1337;35712;26903;27033;33099
9991765;Temn_parv;scientific;soil;NA;527174;240605;NA;8;526999;174048;629;ForetMixe;NA;NA;NA;NA;Salata;Temnothorax;Temn_parv;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1;1;2;2;5;2;892;779;3042;66078;2316;-244;2560;514;455;1713;221;104937;9754;7385;1003;27984;22394;27255;25615
5753B;Temn_parv;public;NA;oui;NA;NA;Ferreyres;5;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_parv;2019;oui;Temn_parv;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5766;Temn_tube;public;NA;oui;NA;NA;Ferreyres;10;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_tube;2019;oui;Temn_tube;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9990228;Temn_tube;scientific;soil;NA;509158;350112;NA;NA;509646;158313;1343;Autre;NA;NA;NA;NA;TS;Temnothorax;Temn_tube;2019;oui (Salata);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;0;2;0;1;549;693;3001;60076;1822;-486;2308;264;1274;1306;-69;197738;20294;13905;1094;56226;44888;45511;52442
9991077;Temn_tube;scientific;soil;NA;497142;391201;NA;2;497173;142125;1530;PrairieSeche;NA;NA;NA;NA;Salata;Temnothorax;Temn_tube;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;3;2;0.1;541;630;2842;59354;1765;-450;2215;258;1257;1288;-72;193811;19746;13864;1141;55493;43352;43542;50553
16949C;Temn_tube;public;NA;non;NA;NA;Montreux;1;557119;144295;395;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_tube;2019;oui;Temn_tube;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14146B;Temn_tube gr;public;NA;non;NA;NA;Crassier;0;502605;137140;480;ZoneConstruite;1;NA;NA;NA;Sebastian Salata;Temn;Temn_tube gr;2019;;;reine fondatrice;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1970;Temn_unif;public;NA;oui;NA;NA;Lausanne;NA;538774;152646;542;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2020;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2172;Temn_unif;public;NA;oui;NA;NA;Lausanne;8;538472;153117;551;lisiere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2020;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2276;Temn_unif;public;NA;non;NA;NA;Lonay;3;529496;152997;398;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3774;Temn_unif;public;NA;oui;NA;NA;Lutry;7;541904;150991;437;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4792;Temn_unif;public;NA;non;NA;NA;Morges;4;527253;151250;384;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4833;Temn_unif;public;NA;oui;NA;NA;Montreux;12;558281;143306;372;transport;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5513;Temn_unif;public;NA;oui;NA;NA;Ecublens (VD);2;533886;152630;402;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5735;Temn_unif;public;NA;oui;NA;NA;Ferreyres;9;526316;168814;620;ForetMixe;2;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5745;Temn_unif;public;NA;oui;NA;NA;Ferreyres;6;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5752;Temn_unif;public;NA;oui;NA;NA;Ollon;4;564501;127125;430;Carriere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5764;Temn_unif;public;NA;oui;NA;NA;Ferreyres;8;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5767;Temn_unif;public;NA;oui;NA;NA;Ferreyres;2;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5787;Temn_unif;public;NA;oui;NA;NA;Ferreyres;6;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5799;Temn_unif;public;NA;oui;NA;NA;Ferreyres;7;526316;168814;620;ForetMixe;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5828;Temn_unif;public;NA;oui;NA;NA;Ollon;4;564501;127125;430;Carriere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5916;Temn_unif;public;NA;oui;NA;NA;Ollon;5;564501;127125;430;Carriere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5929;Temn_unif;public;NA;oui;NA;NA;Ollon;2;564501;127125;430;Carriere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5959;Temn_unif;public;NA;oui;NA;NA;Ollon;1;564501;127125;430;Carriere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5961;Temn_unif;public;NA;oui;NA;NA;Ollon;11;564501;127125;430;Carriere;1;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5978;Temn_unif;public;NA;oui;NA;NA;Ollon;4;564501;127125;430;Carriere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6213;Temn_unif;public;NA;non;NA;NA;Lausanne;5;536392;152510;439;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2020;;;Identif à vérifier;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6451;Temn_unif;public;NA;non;NA;NA;Aigle;1;564516;128503;568;CulturePerm;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2020;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6732;Temn_unif;public;NA;oui;NA;NA;Yens;11;521916;152889;579;lisiere;NA;NA;10;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6935;Temn_unif;public;NA;non;NA;NA;Crassier;1;502009;136848;478;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8397;Temn_unif;public;NA;non;NA;NA;Tolochenaz;8;526631;150266;384;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2020;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9375;Temn_unif;public;NA;non;NA;NA;Lausanne;10;537110;152212;440;ZoneConstruite;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12412;Temn_unif;public;NA;non;NA;NA;Champagne;6;540345;187793;535;lisiere;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12508;Temn_unif;public;NA;oui;NA;NA;Rossinière;5;572303;147267;1280;transport;NA;NA;3;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12582;Temn_unif;public;NA;non;NA;NA;Roche (VD);1;561191;134585;427;transport;NA;NA;NA;NA;Sebastian Salata;Temn;Temn_unif;2019;oui;Temn_unif;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
